Date,Date,ODC,R2000,Rentabilidad_ODC,Rentabilidad_R2000,Mkt-RF,SMB,HML,RF,Market Premium,ODC Premium,residuos,residuos_normalizados,intervencion,residuos_outlier
2024-05-01,2024-05-01,40.57225036621094,2070.1298828125,0.2066425302733541,0.0475949860464497,0.0433,0.0055,-0.0131,0.0044,0.0431949860464496,0.2022425302733541,0.16740195014167858,1.5906106233461104,0,0.17444265272211892
2024-06-01,2024-06-01,31.23118782043457,2047.68994140625,-0.2302327936326578,-0.0108990507108895,0.0279999999999999,-0.03,-0.0336,0.0040999999999999,-0.0149990507108895,-0.2343327936326578,-0.23957030210171357,-2.2763358923758927,0,-0.23710900566449802
2024-07-01,2024-07-01,31.723365783691406,2254.47998046875,0.0157591816900029,0.0962070391117199,0.0121999999999999,0.0681,0.0562,0.0045,0.0917070391117199,0.0112591816900028,-0.048259284070751265,-0.45854740552931633,0,-0.037401070174608496
2024-08-01,2024-08-01,33.229129791259766,2217.6298828125,0.0474654555205631,-0.0164803338128581,0.016,-0.0349,-0.011,0.0048,-0.0212803338128581,0.0426654555205631,0.04062321041802964,0.38599138176500103,0,0.04259022001715499
2024-09-01,2024-09-01,33.782711029052734,2229.969970703125,0.01665951655281,0.0055491141120559,0.0172,-0.0013,-0.0276,0.004,0.0015491141120559,0.0126595165528099,-0.000995976583321151,-0.009463515405249512,0,0.0027675283252758705
2024-10-01,2024-10-01,33.22447204589844,2196.64990234375,-0.01652439860952,-0.0150546912217416,-0.01,-0.0098999999999999,0.0086,0.0039,-0.0189546912217416,-0.02042439860952,-0.023649688713271385,-0.22471330874175005,0,-0.021499669607293753
2024-11-01,2024-11-01,33.84636688232422,2434.72998046875,0.0187179749784032,0.1029024313005606,0.0649,0.0446,0.0015,0.004,0.0989024313005606,0.0147179749784032,-0.048460757752575134,-0.46046175705486597,0,-0.03703632393032742
2024-12-01,2024-12-01,43.09608459472656,2230.159912109375,0.2732853941033439,-0.087762567040654,-0.0317,-0.0271,-0.03,0.0037,-0.0914625670406539,0.2695853941033439,0.3032445678308612,2.8813525210162845,0,0.29968879592354514
2025-01-01,2025-01-01,41.32581329345703,2287.68994140625,-0.0410773117306844,0.025469256847788,0.0279999999999999,-0.0197,0.0163,0.0037,0.021769256847788,-0.0447773117306844,-0.06871870988024946,-0.6529476500462236,0,-0.06336404115108768
2025-02-01,2025-02-01,43.381290435791016,2163.070068359375,0.0497383349176439,-0.0560140087051453,-0.0243999999999999,-0.0579,0.0491,0.0033,-0.0593140087051453,0.0464383349176439,0.06374366675197185,0.6056760594539631,0,0.06271772975113155
2025-03-01,2025-03-01,45.32503509521485,2011.9100341796875,0.0448060590152517,-0.0724440038944142,-0.0639,-0.0276,0.0289999999999999,0.0034,-0.0758440038944142,0.0414060590152517,0.06712013269732531,0.6377583774765441,0,0.06479341703022987
2025-04-01,2025-04-01,41.54466247558594,1964.1199951171875,-0.0834058398782798,-0.024040231239256,-0.0084,-0.0059,-0.034,0.0034999999999999,-0.027540231239256,-0.0869058398782798,-0.08576370042115414,-0.814904801717701,0,-0.08428929477816846
2025-05-01,2025-05-01,49.51996994018555,2066.2900390625,0.1919694851122297,0.0507104422359693,0.0605999999999999,0.0069999999999999,-0.0288,0.0038,0.0469104422359693,0.1881694851122297,0.15143886741027335,1.438933483668606,0,0.15877194673319878
2025-06-01,2025-06-01,58.42477416992188,2175.0400390625,0.1798224885938402,0.0512923255235203,0.0486,0.0083,-0.0161,0.0034,0.0478923255235203,0.1764224885938402,0.1391923908257921,1.32257058743383,0,0.1466027365252999
2025-07-01,2025-07-01,55.85958480834961,2211.64990234375,-0.043905849838832,0.0166917260016818,0.0197999999999999,0.0027,-0.0127,0.0034,0.0132917260016818,-0.047305849838832,-0.06693476225715586,-0.6359970348450017,0,-0.06224720753140853
2025-08-01,2025-08-01,58.81103515625,2366.419921875,0.0528369546251841,0.0676394324439452,0.0184,0.0387,0.0441999999999999,0.0038,0.0638394324439452,0.0490369546251841,0.0036946279195677403,0.03510541193338489,0,0.012359883631635316
2025-09-01,2025-09-01,60.647254943847656,2436.47998046875,0.0312223680933205,0.0291761351745627,0.0339,-0.0185,-0.0105,0.0033,0.0258761351745627,0.0279223680933205,0.0018918175117953288,0.017975567364341347,0,0.007569664781011509
2025-10-01,2025-10-01,55.03360366821289,2479.3798828125,-0.0925623308232558,0.0174541149010741,0.0196,-0.0055,-0.031,0.0037,0.0137541149010741,-0.0962623308232557,-0.11612645860877925,-1.1034039839939616,0,-0.11140251756779372
2025-11-01,2025-11-01,54.07978439331055,2500.429931640625,-0.0173315794592107,0.0084542080879629,-0.0013,0.0038,0.0375999999999999,0.003,0.0054542080879629,-0.0203315794592107,-0.035973578142294724,-0.3418117620761169,0,-0.03190277351125865
2025-12-01,2025-12-01,48.78089904785156,2481.909912109375,-0.0979827380028245,-0.0074343001121061,-0.0036,-0.0106,0.0242,0.0034,-0.0108343001121061,-0.1013827380028245,-0.10873883829507383,-1.0332087004725796,0,-0.10594980923197782
